"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_stemwood","conversion_factor_pri_biomass_pellets_pp","conversion_factor_pri_biomass_wood_chips_pp","conversion_factor_pri_biomass_wood_chips_pr","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_pri_biomass_wood_chips_sr","conversion_factor_pri_biomass_pellets_sr","conversion_factor_pri_waste_other_bio_sr","conversion_factor_pri_waste_municipal_bio","conversion_factor_pri_waste_wood","conversion_factor_pri_sewage_sludge","conversion_factor_sec_elec","ef_pri_biomass_stemwood_emi_co2_f_pow","ef_pri_biomass_pellets_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pr_emi_co2_f_pow","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow","ef_pri_biomass_wood_chips_sr_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow","ef_pri_waste_other_bio_sr_emi_co2_f_pow","ef_pri_waste_municipal_bio_emi_co2_f_pow","ef_pri_waste_wood_emi_co2_f_pow","ef_pri_sewage_sludge_emi_co2_f_pow"
646,"CH",2045,"pow_combustion_st_biomass_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
647,"CH",2050,"pow_combustion_st_biomass_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
648,"CH",2060,"pow_combustion_st_biomass_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
649,"CH",2070,"pow_combustion_st_biomass_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
650,"CZ",2020,"pow_combustion_st_biomass_0_ag",1095.49,0.0,0.0,54413.2017791085,2250984.84796615,2.41795274859902,0.0,0.0,0.0,0,"","v1","","","",3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
651,"CZ",2021,"pow_combustion_st_biomass_0_ag",1095.49,0.0,0.0,54413.2017791085,2250984.84796615,2.41795274859902,0.0,0.0,0.0,0,"","v1","","","",3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
652,"CZ",2024,"pow_combustion_st_biomass_0_ag",1095.49,0.0,0.0,54413.2017791085,2250984.84796615,2.41795274859902,0.0,0.0,0.0,0,"","v1","","","",3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
653,"CZ",2027,"pow_combustion_st_biomass_0_ag",1095.49,0.0,0.0,54413.2017791085,2250984.84796615,2.41795274859902,0.0,0.0,0.0,0,"","v1","","","",3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,3.27302536230175,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
654,"CZ",2030,"pow_combustion_st_biomass_0_ag",1094.89,0.0,0.0,54405.8671638329,2250575.4935564,2.41649016297843,0.0,0.0,0.0,0,"","v1","","","",3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,3.27199524062874,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
655,"CZ",2035,"pow_combustion_st_biomass_0_ag",1093.39,0.0,0.0,54387.4954078989,2249550.14198389,2.4128266762045,0.0,0.0,0.0,0,"","v1","","","",3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
656,"CZ",2040,"pow_combustion_st_biomass_0_ag",1093.39,0.0,0.0,54387.4954078989,2249550.14198389,2.4128266762045,0.0,0.0,0.0,0,"","v1","","","",3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,3.26941783418582,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
657,"CZ",2045,"pow_combustion_st_biomass_0_ag",1076.39,0.0,0.0,54453.3086801722,2250005.35947642,2.39142249357191,0.0,0.0,0.0,0,"","v1","","","",3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,3.24372799317477,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
658,"CZ",2050,"pow_combustion_st_biomass_0_ag",1005.002,0.0,0.0,54736.4944623328,2251311.68646902,2.29232278253267,0.0,0.0,0.0,0,"","v1","","","",3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
659,"CZ",2060,"pow_combustion_st_biomass_0_ag",1005.002,0.0,0.0,54736.4944623328,2251311.68646902,2.29232278253267,0.0,0.0,0.0,0,"","v1","","","",3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
660,"CZ",2070,"pow_combustion_st_biomass_0_ag",1005.002,0.0,0.0,54736.4944623328,2251311.68646902,2.29232278253267,0.0,0.0,0.0,0,"","v1","","","",3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,3.13109921305476,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
661,"DK",2020,"pow_combustion_st_biomass_0_ag",999.7,0.0,0.0,59793.3984968485,2377742.15595591,2.33358979437352,0.0,0.0,0.0,0,"","v1","","","",2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
662,"DK",2021,"pow_combustion_st_biomass_0_ag",999.7,0.0,0.0,59793.3984968485,2377742.15595591,2.33358979437352,0.0,0.0,0.0,0,"","v1","","","",2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,2.81420604671521,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
663,"DK",2024,"pow_combustion_st_biomass_0_ag",983.0,0.0,0.0,59956.0324733267,2380409.65471511,2.30921957148114,0.0,0.0,0.0,0,"","v1","","","",2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
664,"DK",2027,"pow_combustion_st_biomass_0_ag",983.0,0.0,0.0,59956.0324733267,2380409.65471511,2.30921957148114,0.0,0.0,0.0,0,"","v1","","","",2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
665,"DK",2030,"pow_combustion_st_biomass_0_ag",983.0,0.0,0.0,59956.0324733267,2380409.65471511,2.30921957148114,0.0,0.0,0.0,0,"","v1","","","",2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,2.78717468044948,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
666,"DK",2035,"pow_combustion_st_biomass_0_ag",895.0,0.0,0.0,60913.2797481476,2396110.28488552,2.16577888365149,0.0,0.0,0.0,0,"","v1","","","",2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,2.63803099944267,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
667,"DK",2040,"pow_combustion_st_biomass_0_ag",437.0,0.0,0.0,63858.6119261147,2523972.47008325,3.18611056758119,0.0,0.0,0.0,0,"","v1","","","",3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
668,"DK",2045,"pow_combustion_st_biomass_0_ag",437.0,0.0,0.0,63858.6119261147,2523972.47008325,3.18611056758119,0.0,0.0,0.0,0,"","v1","","","",3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,3.21288654682613,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
